Condition,DigitStim,ToneType,ToneProb,CorrectResponse,Condition_type,Digit_Stim,Tone_Type,Tone_Prob,Freq,Correct_Response,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,focused.started,number_display.started,fixation.started,number_display.stopped,fixation.stopped,textbox.started,recall_response.started,text.started,mouse.started,focused.stopped,recall_response.text,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,break_2.started,image.started,image.stopped,break_2.stopped,divided.started,number_display_2.started,standard_2.started,deviant_2.started,number_display_2.stopped,standard_2.stopped,textbox_2.started,recall_response_2.started,text_2.started,mouse_2.started,divided.stopped,recall_response_2.text,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,participant,age,gender,date,expName,psychopyVersion,frameRate,expStart,
Focused,7933,None,None,7933,,,,,,,0,17,17,17,,,,,114.6742839159997,,114.66911654099385,114.6742839159997,115.66658937499597,115.6710306659952,116.15386916599527,117.66638287499518,117.66638287499518,117.66638287499518,3.006608708004933,120.71847258299385,7933,[-0.12166666666666667],[-0.285],[1],[0],[0],[3.042586959003529],['text'],,,,,,,,,,,,,,,,,,,,,,,,02,27,FEMALE,2024-11-28_15h57.26.732,attention,2024.1.5,None,2024-11-28 15h57.41.160776 +0530,
Focused,9841,None,None,9841,,,,,,,0,18,18,18,,,,,120.723827582995,,120.7188619160006,120.723827582995,121.71642462499585,121.72066133299813,122.20366354099679,123.71619520799868,123.71619520799868,123.71619520799868,3.006415208001272,126.37564862499858,9841,[-0.12166666666666667],[-0.285],[1],[0],[0],[2.6502087090048008],['text'],,,,,,,,,,,,,,,,,,,,,,,,02,27,FEMALE,2024-11-28_15h57.26.732,attention,2024.1.5,None,2024-11-28 15h57.41.160776 +0530,
Focused,9427,None,None,9427,,,,,,,0,19,19,19,,,,,126.38288245799777,,126.37613324999984,126.38288245799777,127.3708887909961,127.3708887909961,127.86666283299564,129.3746767909979,129.3746767909979,129.3746767909979,3.0000337079982273,133.2022594999944,9427,[-0.12166666666666667],[-0.285],[1],[0],[0],[3.825928541999019],['text'],,,,,,,,,,,,,,,,,,,,,,,,02,27,FEMALE,2024-11-28_15h57.26.732,attention,2024.1.5,None,2024-11-28 15h57.41.160776 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.20259008299763,134.19974358299805,194.23589145799633,194.18485049999435,,,,,,,,,,,,,,,,,,,,02,27,FEMALE,2024-11-28_15h57.26.732,attention,2024.1.5,None,2024-11-28 15h57.41.160776 +0530,
,,,,,Divided,2759,standard,0.9,800,2759,,,,,0,0,0,0,194.23589145799633,,,,,,,,,,,,,,,,,,,,,,,,194.20571645799646,194.23589145799633,195.20413016666524,195.20413016666524,195.232994375001,198.20420612499584,198.20420612499584,198.20420612499584,198.20420612499584,4.00305799999478,202.1686367910006,2759,[-0.12166666666666667],[-0.285],[1],[0],[0],[3.962745500000892],['text'],02,27,FEMALE,2024-11-28_15h57.26.732,attention,2024.1.5,None,2024-11-28 15h57.41.160776 +0530,
,,,,,Divided,2860,standard,0.9,800,2860,,,,,0,1,1,1,202.1803159159972,,,,,,,,,,,,,,,,,,,,,,,,202.1695663749997,202.1803159159972,203.17039158266223,203.17039158266223,203.17000587499933,206.1661307079994,206.1661307079994,206.1661307079994,206.1661307079994,4.006059291998099,209.318928916,2860,[-0.12166666666666667],[-0.285],[1],[0],[0],[3.143133666999347],['text'],02,27,FEMALE,2024-11-28_15h57.26.732,attention,2024.1.5,None,2024-11-28 15h57.41.160776 +0530,
,,,,,Divided,9901,standard,0.9,800,9901,,,,,0,2,2,2,209.3318010410003,,,,,,,,,,,,,,,,,,,,,,,,209.31931933300075,209.3318010410003,210.32073041666106,210.32073041666106,210.32011029099522,213.31907812499412,213.31907812499412,213.31907812499412,213.31907812499412,4.00123704100406,216.39243858299596,9901,[-0.12166666666666667],[-0.285],[1],[0],[0],[3.071688500000164],['text'],02,27,FEMALE,2024-11-28_15h57.26.732,attention,2024.1.5,None,2024-11-28 15h57.41.160776 +0530,
,,,,,Divided,4258,standard,0.9,800,4258,,,,,0,3,3,3,216.40636654099944,,,,,,,,,,,,,,,,,,,,,,,,216.39291212499666,216.40636654099944,217.39971312466176,217.39971312466176,217.40467933299806,220.397811791001,220.397811791001,220.397811791001,220.397811791001,4.006476499998826,223.80863916599628,4258,[-0.12166666666666667],[-0.285],[1],[0],[0],[3.4091137920040637],['text'],02,27,FEMALE,2024-11-28_15h57.26.732,attention,2024.1.5,None,2024-11-28 15h57.41.160776 +0530,
,,,,,Divided,2152,standard,0.9,800,2152,,,,,0,4,4,4,223.822616999998,,,,,,,,,,,,,,,,,,,,,,,,223.8090367909972,223.822616999998,224.81640887466736,224.81640887466736,224.8201949159993,227.81199429099797,227.81199429099797,227.81199429099797,227.81199429099797,4.004429624998011,231.3255788749957,2158,[-0.12166666666666667],[-0.285],[1],[0],[0],[3.511923915997613],['text'],02,27,FEMALE,2024-11-28_15h57.26.732,attention,2024.1.5,None,2024-11-28 15h57.41.160776 +0530,
,,,,,Divided,8028,standard,0.9,800,8028,,,,,0,5,5,5,231.33588912499545,,,,,,,,,,,,,,,,,,,,,,,,231.32602595799835,231.33588912499545,232.33331495766132,232.33331495766132,232.33296341599635,235.33269237499917,235.33269237499917,235.33269237499917,235.33269237499917,4.008209833002184,238.10899458299536,8028,[-0.12166666666666667],[-0.285],[1],[0],[0],[2.7745679159997962],['text'],02,27,FEMALE,2024-11-28_15h57.26.732,attention,2024.1.5,None,2024-11-28 15h57.41.160776 +0530,
,,,,,Divided,6466,deviant,0.1,1200,6466,,,,,0,6,6,6,238.11879116599448,,,,,,,,,,,,,,,,,,,,,,,,238.10944220799865,238.11879116599448,239.1163104166665,239.1163104166665,239.11630787499598,242.1139085409959,242.1139085409959,242.1139085409959,242.1139085409959,4.00597724999534,244.83493799999997,6466,[-0.12166666666666667],[-0.285],[1],[0],[0],[2.7193354170012753],['text'],02,27,FEMALE,2024-11-28_15h57.26.732,attention,2024.1.5,None,2024-11-28 15h57.41.160776 +0530,
,,,,,Divided,8641,standard,0.9,800,8641,,,,,0,7,7,7,244.8446037909962,,,,,,,,,,,,,,,,,,,,,,,,244.83541833299387,244.8446037909962,245.83705829166527,245.83705829166527,245.83677004099445,248.8327599999975,248.8327599999975,248.8327599999975,248.8327599999975,4.006510042003356,251.95891208299872,8641,[-0.12166666666666667],[-0.285],[1],[0],[0],[3.1168084169985377],['text'],02,27,FEMALE,2024-11-28_15h57.26.732,attention,2024.1.5,None,2024-11-28 15h57.41.160776 +0530,
,,,,,Divided,4065,standard,0.9,800,4065,,,,,0,8,8,8,251.97088099999382,,,,,,,,,,,,,,,,,,,,,,,,251.95932083299704,251.97088099999382,252.9664060826656,252.9664060826656,252.96629525000026,255.96191999999428,255.96191999999428,255.96191999999428,255.96191999999428,4.00412245800544,258.96879370799434,4065,[-0.12166666666666667],[-0.285],[1],[0],[0],[3.005185750000237],['text'],02,27,FEMALE,2024-11-28_15h57.26.732,attention,2024.1.5,None,2024-11-28 15h57.41.160776 +0530,
,,,,,Divided,6882,standard,0.9,800,6882,,,,,0,9,9,9,258.9777301659997,,,,,,,,,,,,,,,,,,,,,,,,258.9691872080002,258.9777301659997,259.97053474966765,259.97053474966765,259.9701997499942,262.98311595799896,262.98311595799896,262.98311595799896,262.98311595799896,4.015381749995868,265.9757614159971,6882,[-0.12166666666666667],[-0.285],[1],[0],[0],[2.9910282909986563],['text'],02,27,FEMALE,2024-11-28_15h57.26.732,attention,2024.1.5,None,2024-11-28 15h57.41.160776 +0530,
,,,,,Divided,1426,standard,0.9,800,1426,,,,,0,10,10,10,265.9856403329977,,,,,,,,,,,,,,,,,,,,,,,,265.97627441599616,265.9856403329977,266.98309937466206,266.98309937466206,266.98296670799755,269.9782918329947,269.9782918329947,269.9782918329947,269.9782918329947,4.003550749999704,272.884993707994,1426,[-0.12166666666666667],[-0.285],[1],[0],[0],[2.9050510830056737],['text'],02,27,FEMALE,2024-11-28_15h57.26.732,attention,2024.1.5,None,2024-11-28 15h57.41.160776 +0530,
,,,,,Divided,5608,standard,0.9,800,5608,,,,,0,11,11,11,272.8961665829993,,,,,,,,,,,,,,,,,,,,,,,,272.88541758299834,272.8961665829993,273.8868779996667,273.8868779996667,273.890794166,276.8856869999945,276.8856869999945,276.8856869999945,276.8856869999945,4.001759291000781,280.20887574999506,5608,[-0.12166666666666667],[-0.285],[1],[0],[0],[3.3215134579950245],['text'],02,27,FEMALE,2024-11-28_15h57.26.732,attention,2024.1.5,None,2024-11-28 15h57.41.160776 +0530,
,,,,,Divided,6550,standard,0.9,800,6550,,,,,0,12,12,12,280.21920637499716,,,,,,,,,,,,,,,,,,,,,,,,280.2093348749986,280.21920637499716,281.2162990416657,281.2162990416657,281.21641895799985,284.21284320799896,284.21284320799896,284.21284320799896,284.21284320799896,4.005003541999031,286.83493862499745,6550,[-0.12166666666666667],[-0.285],[1],[0],[0],[2.6204477500068606],['text'],02,27,FEMALE,2024-11-28_15h57.26.732,attention,2024.1.5,None,2024-11-28 15h57.41.160776 +0530,
,,,,,Divided,2156,standard,0.9,800,2156,,,,,0,13,13,13,286.8454606249943,,,,,,,,,,,,,,,,,,,,,,,,286.8353377079984,286.8454606249943,287.8371232076645,287.8371232076645,287.8368272909938,290.832789125001,290.832789125001,290.832789125001,290.832789125001,4.006439832999604,293.551601207997,2156,[-0.12166666666666667],[-0.285],[1],[0],[0],[2.709604916999524],['text'],02,27,FEMALE,2024-11-28_15h57.26.732,attention,2024.1.5,None,2024-11-28 15h57.41.160776 +0530,
,,,,,Divided,8348,standard,0.9,800,8348,,,,,0,14,14,14,293.56232204099797,,,,,,,,,,,,,,,,,,,,,,,,293.55203349999647,293.56232204099797,294.5538084576658,294.5538084576658,294.5535635829947,297.5523439999961,297.5523439999961,297.5523439999961,297.5523439999961,4.001792833994841,301.3090379579953,8348,[-0.12166666666666667],[-0.285],[1],[0],[0],[3.755023750003602],['text'],02,27,FEMALE,2024-11-28_15h57.26.732,attention,2024.1.5,None,2024-11-28 15h57.41.160776 +0530,
,,,,,Divided,3674,standard,0.9,800,3674,,,,,0,15,15,15,301.319604915996,,,,,,,,,,,,,,,,,,,,,,,,301.30953795799724,301.319604915996,302.3162059166609,302.3162059166609,302.3163154579961,305.31356995799433,305.31356995799433,305.31356995799433,305.31356995799433,4.005812708004669,308.5939435409964,3674,[-0.12166666666666667],[-0.285],[1],[0],[0],[3.2782161659997655],['text'],02,27,FEMALE,2024-11-28_15h57.26.732,attention,2024.1.5,None,2024-11-28 15h57.41.160776 +0530,
,,,,,Divided,7951,deviant,0.1,1200,7951,,,,,0,16,16,16,308.6141567079976,,,,,,,,,,,,,,,,,,,,,,,,308.59605441599706,308.6141567079976,309.59968304166637,309.59968304166637,309.60460337499535,312.5970596659972,312.5970596659972,312.5970596659972,312.5970596659972,4.00301883299835,315.7422102499986,7951,[-0.12166666666666667],[-0.285],[1],[0],[0],[3.1434518750029383],['text'],02,27,FEMALE,2024-11-28_15h57.26.732,attention,2024.1.5,None,2024-11-28 15h57.41.160776 +0530,
,,,,,Divided,5401,standard,0.9,800,5401,,,,,0,17,17,17,315.75308983300056,,,,,,,,,,,,,,,,,,,,,,,,315.74272299999575,315.75308983300056,316.7500093326637,316.7500093326637,316.74964779099537,319.7449734999973,319.7449734999973,319.7449734999973,319.7449734999973,4.003747125003429,322.6690670409953,5401,[-0.12166666666666667],[-0.285],[1],[0],[0],[2.9223561660037376],['text'],02,27,FEMALE,2024-11-28_15h57.26.732,attention,2024.1.5,None,2024-11-28 15h57.41.160776 +0530,
,,,,,Divided,4436,standard,0.9,800,4436,,,,,0,18,18,18,322.6785445829955,,,,,,,,,,,,,,,,,,,,,,,,322.66947024999536,322.6785445829955,323.6724189166673,323.6724189166673,323.6704177079955,326.67770170799486,326.66645612499997,326.66645612499997,326.66645612499997,4.009718790999614,329.5689062079982,4436,[-0.12166666666666667],[-0.285],[1],[0],[0],[2.8895787090004887],['text'],02,27,FEMALE,2024-11-28_15h57.26.732,attention,2024.1.5,None,2024-11-28 15h57.41.160776 +0530,
,,,,,Divided,8430,standard,0.9,800,8430,,,,,0,19,19,19,329.58006000000023,,,,,,,,,,,,,,,,,,,,,,,,329.5693287079994,329.58006000000023,330.57231720766526,330.57231720766526,330.5702114999949,333.5690041249982,333.5690041249982,333.5690041249982,333.5690041249982,4.001149750001787,337.3425372499987,8430,[-0.12166666666666667],[-0.285],[1],[0],[0],[3.7718815409971285],['text'],02,27,FEMALE,2024-11-28_15h57.26.732,attention,2024.1.5,None,2024-11-28 15h57.41.160776 +0530,
