staircase.thisTrialN,staircase.stepSize,staircase.intensity,thisRow.t,notes,trial.started,fixation.started,grating.started,key_resp.started,fixation.stopped,grating.stopped,trial.stopped,corrAns,titl,key_resp.corr,staircase.response,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,expStart,
89,0.5,20.0,173.56131758399988,,173.55386608399976,173.56131758399988,174.05144254199968,174.05144254199968,174.05498179200004,174.3374080839999,175.68698949999998,left,-20.0,1,1,1.6292639160001272,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
90,0.5,20.0,175.6945957089997,,175.68712716699974,175.6945957089997,176.18474375000005,176.18474375000005,176.18914616699976,176.47133754199967,177.4537581249997,left,-20.0,1,1,1.259439332999591,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
91,0.5,20.0,177.46319975000006,,177.45397699999967,177.46319975000006,177.9514466669998,177.9514466669998,177.955282292,178.237996459,179.14090587500004,left,-20.0,1,1,1.1848210830003154,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
92,0.5,19.5,179.15071287499995,,179.14108124999984,179.15071287499995,179.6348184589997,179.6348184589997,179.63804579199996,179.92185508400007,180.9705792919999,right,19.5,0,0,1.3230287500000486,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
93,0.5,20.0,180.97993258399993,,180.97080316699976,180.97993258399993,181.4681069999997,181.4681069999997,181.47111849999965,181.75609158399993,182.49068399999987,left,-20.0,1,1,1.0185154579999107,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
94,0.5,20.0,182.5014444999997,,182.490829459,182.5014444999997,182.98476245899974,182.98476245899974,182.98980016699988,183.27232520899997,184.18731687499985,right,20.0,1,1,1.1958327909997024,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
95,0.5,20.0,184.19431291699993,,184.18746658400005,184.19431291699993,184.68481075,184.68481075,184.68819674999986,184.97114495899996,185.92486174999976,right,20.0,1,1,1.2358839159996933,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
96,0.5,19.5,185.9347725839998,,185.9249970420001,185.9347725839998,186.42125466700008,186.42125466700008,186.42125466700008,186.7180186249998,187.58982341699993,left,-19.5,0,0,1.1664002090001304,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
97,0.5,20.0,187.60145454199983,,187.58992720900005,187.60145454199983,188.0847279589998,188.0847279589998,188.08809562499982,188.37221841699966,189.208342292,right,20.0,0,0,1.1212364580001122,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
98,0.5,20.0,189.21797054199988,,189.2085207089999,189.21797054199988,189.70552874999976,189.70552874999976,189.70552874999976,190.0016839169998,190.58709275,right,20.0,0,0,0.8741902499996286,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
99,0.5,20.0,190.59457991699992,,190.5872261669997,190.59457991699992,191.0848114999999,191.0848114999999,191.08992495899975,191.37238691699986,192.45364741699996,right,20.0,1,1,1.3615056250000634,044767,001,2024-09-12_21h57.29.721,adaptive staircase 1,2024.1.5,None,2024-09-12 21h57.33.049701 +0530,
