3.7256 	DATA 	Mouse: Left button down, pos=(157,19)
3.7329 	EXP 	New trial (rep=2, index=0): None
3.7331 	EXP 	window1: mouseVisible = True
3.7346 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=109, pos=array([ 0.37984515, -0.21713729]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
3.7347 	EXP 	window1: mouseVisible = True
3.7361 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=105, pos=array([0.47983107, 0.09598946]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
3.7361 	EXP 	window1: mouseVisible = True
3.7375 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=275, pos=array([-0.33232797, -0.47042573]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
3.7376 	EXP 	window1: mouseVisible = True
3.7389 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=225, pos=array([-0.38036104, -0.29864344]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
3.7390 	EXP 	window1: mouseVisible = True
3.7404 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=155, pos=array([0.43204808, 0.48184857]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
3.7405 	EXP 	window1: mouseVisible = True
3.7418 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=114, pos=array([-0.16582809,  0.24400641]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
3.7419 	EXP 	window1: mouseVisible = True
3.7432 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=257, pos=array([-0.02213784, -0.30958216]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
3.7433 	EXP 	window1: mouseVisible = True
3.7446 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=277, pos=array([-0.3675122 ,  0.08981872]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
3.7446 	EXP 	window1: mouseVisible = True
3.7459 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=242, pos=array([ 0.35495344, -0.22952313]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
3.7460 	EXP 	window1: mouseVisible = True
3.7473 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=208, pos=array([0.03769796, 0.23970119]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
3.7548 	WARNING 	t of last frame was 26.96ms (=1/37)
3.7548 	EXP 	fixation: autoDraw = False
3.7548 	EXP 	target: autoDraw = False
3.7548 	EXP 	distr: autoDraw = False
3.7548 	EXP 	distr: autoDraw = False
3.7548 	EXP 	distr: autoDraw = False
3.7548 	EXP 	distr: autoDraw = False
3.7548 	EXP 	distr: autoDraw = False
3.7548 	EXP 	distr: autoDraw = True
3.7548 	EXP 	distr: autoDraw = True
3.7548 	EXP 	distr: autoDraw = True
3.7548 	EXP 	distr: autoDraw = True
3.7548 	EXP 	distr: autoDraw = True
3.7548 	EXP 	distr: autoDraw = True
3.7548 	EXP 	distr: autoDraw = True
3.7548 	EXP 	distr: autoDraw = True
3.7548 	EXP 	distr: autoDraw = True
3.7548 	EXP 	distr: autoDraw = True
3.7548 	EXP 	fixation: autoDraw = True
3.7548 	EXP 	target: autoDraw = True
3.7972 	DATA 	Mouse:  Left button up, pos=(157,19)
5.0179 	DATA 	Mouse: Left button down, pos=(535,315)
5.0251 	EXP 	New trial (rep=3, index=0): None
5.0252 	EXP 	window1: mouseVisible = True
5.0267 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=225, pos=array([-0.39831459,  0.34277115]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
5.0268 	EXP 	window1: mouseVisible = True
5.0281 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=306, pos=array([-0.22261606, -0.34940606]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
5.0281 	EXP 	window1: mouseVisible = True
