trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
170,0,170,0,310.6888174579999,,310.6757612079996,5,310.6888174579999,310.6888174579999,0.00790858299978936,312.14056645799974,[0.21333333333333335],[0.375],[1],[0],[0],[1.4572771250000187],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
171,0,171,0,312.1556516659998,,312.1428227909996,5,312.1556516659998,312.1556516659998,0.007842417000119895,313.70679604099996,[-0.43666666666666665],[-0.33],[1],[0],[0],[1.556477915999949],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
172,0,172,0,313.72224741599985,,313.7090762079997,5,313.72224741599985,313.72224741599985,0.007910166999863577,315.1737267499998,[0.2633333333333333],[0.38],[1],[0],[0],[1.4571221669998522],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
173,0,173,0,315.1888994579999,,315.17597416599983,5,315.1888994579999,315.1888994579999,0.007895834000009927,316.7469809999998,[0.08666666666666667],[-0.4216666666666667],[1],[0],[0],[1.5634319999999207],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
174,0,174,0,316.7712900829997,,316.74926749999986,10,316.7712900829997,316.7712900829997,0.014845165999759047,318.53146016599976,[-0.4266666666666667],[-0.42],[1],[0],[0],[1.7677385000001777],[],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
175,0,175,0,318.555815791,,318.53375345799986,10,318.555815791,318.555815791,0.014956500000153028,320.4065008749999,[0.485],[0.3283333333333333],[1],[0],[0],[1.858118457999808],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
176,0,176,0,320.4307148329999,,320.40871362499956,10,320.4307148329999,320.4307148329999,0.01476787499996135,322.5148291249998,[-0.4716666666666667],[0.165],[1],[0],[0],[2.091653958000279],[],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
177,0,177,0,322.5393315829997,,322.5170775409997,10,322.5393315829997,322.5393315829997,0.014960458999667026,323.80656354099983,[-0.32666666666666666],[0.335],[1],[0],[0],[1.2748366659998283],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
178,0,178,0,323.8217912079999,,323.8088463749996,5,323.8217912079999,323.8217912079999,0.007822457999736798,325.93044112499956,[0.09333333333333334],[-0.115],[1],[0],[0],[2.114144957999997],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
179,0,179,0,325.95467062499984,,325.93276899999955,10,325.95467062499984,325.95467062499984,0.01478350000024875,327.1980980829999,[-0.013333333333333334],[-0.18666666666666668],[1],[0],[0],[1.2508854580000843],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
180,0,180,0,327.2226337909997,,327.2003673329996,10,327.2226337909997,327.2226337909997,0.015000500000041939,328.5570218329999,[-0.3],[-0.07333333333333333],[1],[0],[0],[1.342064584000127],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
181,0,181,0,328.5722405409997,,328.5592221659999,5,328.5722405409997,328.5722405409997,0.007833625000330358,330.396828208,[0.15],[0.44166666666666665],[1],[0],[0],[1.830098750000161],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
182,0,182,0,330.421298708,,330.39915699999983,10,330.421298708,330.421298708,0.014946166999834531,332.63125624999975,[-0.37166666666666665],[-0.17166666666666666],[1],[0],[0],[2.217498208000052],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
183,0,183,0,332.65589270799956,,332.6335063749998,10,332.65589270799956,332.65589270799956,0.015031624999664928,333.92307749999964,[-0.16333333333333333],[-0.08],[1],[0],[0],[1.274889875000099],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
184,0,184,0,333.94713754099985,,333.9253222499997,10,333.94713754099985,333.94713754099985,0.014795459000197297,335.58986041599974,[-0.305],[0.335],[1],[0],[0],[1.6500912500000595],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
185,0,185,0,335.6142310829996,,335.59211749999986,10,335.6142310829996,335.6142310829996,0.014935916000013094,339.4982364579996,[-0.39],[0.14666666666666667],[1],[0],[0],[3.8915387080000983],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
186,0,186,0,339.5231944999996,,339.5004826659997,10,339.5231944999996,339.5231944999996,0.01563766700019187,340.4647269579996,[-0.2833333333333333],[0.19166666666666668],[1],[0],[0],[0.9489743750000343],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
187,0,187,0,340.4801336249998,,340.4669745409997,5,340.4801336249998,340.4801336249998,0.00815870900032678,341.7305276249999,[0.14],[0.21],[1],[0],[0],[1.255728375000217],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
188,0,188,0,341.7457196659998,,341.73280824999983,5,341.7457196659998,341.7457196659998,0.007974332999765466,344.59039204099963,[0.46166666666666667],[0.33166666666666667],[1],[0],[0],[2.8500047090001317],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
189,0,189,0,344.6148347499998,,344.59268104099965,10,344.6148347499998,344.6148347499998,0.014829457999894657,346.4479323749997,[-0.455],[-0.24166666666666667],[1],[0],[0],[1.8407837499999005],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
190,0,190,0,346.46308795799996,,346.4501779159996,5,346.46308795799996,346.46308795799996,0.007902209000349103,347.94072308299974,[0.30666666666666664],[-0.315],[1],[0],[0],[1.4830036250000376],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
191,0,191,0,347.96503808299985,,347.94299404099957,10,347.96503808299985,347.96503808299985,0.014849333000256593,350.08156970799973,[0.013333333333333334],[0.45166666666666666],[1],[0],[0],[2.12408191600025],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
192,0,192,0,350.1058718329996,,350.08375287499985,10,350.1058718329996,350.1058718329996,0.015010291999715264,351.7317294999998,[-0.41],[-0.058333333333333334],[1],[0],[0],[1.6332813330000135],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
193,0,193,0,351.7472749999997,,351.73410562499976,5,351.7472749999997,351.7472749999997,0.00811550000025818,353.7575268329997,[-0.31833333333333336],[-0.38333333333333336],[1],[0],[0],[2.0156761659995936],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
194,0,194,0,353.7731544999997,,353.75982912499967,5,353.7731544999997,353.7731544999997,0.00810920799995074,355.7803544999997,[0.08],[0.04666666666666667],[1],[0],[0],[2.012796041999991],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
195,0,195,0,355.8048699579999,,355.78261829099984,10,355.8048699579999,355.8048699579999,0.01515479099998629,357.4980073749998,[0.115],[0.32666666666666666],[1],[0],[0],[1.70051658400007],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
196,0,196,0,357.52240679099987,,357.50028208299955,10,357.52240679099987,357.52240679099987,0.014875542000027053,358.7146053329998,[0.3416666666666667],[0.38333333333333336],[1],[0],[0],[1.199823416000072],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
197,0,197,0,358.73875391599995,,358.7168628329996,10,358.73875391599995,358.73875391599995,0.01476216699984434,360.9570253329998,[-0.4166666666666667],[0.44666666666666666],[1],[0],[0],[2.2257792909999807],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
198,0,198,0,360.9809436659998,,360.9593139579997,10,360.9809436659998,360.9809436659998,0.014670332999685343,363.81491366599994,[0.36],[-0.37666666666666665],[1],[0],[0],[2.841283165999812],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
199,0,199,0,363.8393189579997,,363.8171793749998,10,363.8393189579997,363.8393189579997,0.014829042000201298,365.6571193329996,[-0.49166666666666664],[-0.058333333333333334],[1],[0],[0],[1.825471916999959],['target'],505680,001,2024-10-10_22h20.31.848,visual search task ,2024.1.5,None,2024-10-10 22h20.37.669562 +0530,
