23.9600 	EXP 	fixation: autoDraw = False
24.2429 	EXP 	grating: autoDraw = False
24.2810 	EXP 	New trial (rep=13, index=0): None
24.2826 	DATA 	Keypress: down
24.2863 	EXP 	fixation: autoDraw = False
24.2863 	EXP 	grating: autoDraw = False
24.2863 	EXP 	grating: ori = 0.0
24.2863 	EXP 	fixation: autoDraw = True
25.2770 	INFO 	Keyboard events cleared
25.2768 	EXP 	fixation: autoDraw = False
25.2768 	EXP 	grating: autoDraw = True
25.5707 	EXP 	grating: autoDraw = False
25.6643 	EXP 	New trial (rep=14, index=0): None
25.6661 	DATA 	Keypress: up
25.6697 	EXP 	fixation: autoDraw = False
25.6697 	EXP 	grating: autoDraw = False
25.6697 	EXP 	grating: ori = 0.0
25.6697 	EXP 	fixation: autoDraw = True
26.6601 	INFO 	Keyboard events cleared
26.6599 	EXP 	fixation: autoDraw = False
26.6599 	EXP 	grating: autoDraw = True
26.9540 	EXP 	grating: autoDraw = False
27.1319 	EXP 	New trial (rep=15, index=0): None
27.1335 	DATA 	Keypress: up
27.1364 	EXP 	fixation: autoDraw = False
27.1364 	EXP 	grating: autoDraw = False
27.1364 	EXP 	grating: ori = -2.0
27.1364 	EXP 	fixation: autoDraw = True
28.1268 	INFO 	Keyboard events cleared
28.1266 	EXP 	fixation: autoDraw = False
28.1266 	EXP 	grating: autoDraw = True
28.4207 	EXP 	grating: autoDraw = False
28.4920 	EXP 	New trial (rep=16, index=0): None
28.4938 	DATA 	Keypress: down
28.4973 	EXP 	fixation: autoDraw = False
28.4973 	EXP 	grating: autoDraw = False
28.4973 	EXP 	grating: ori = 0.0
28.4973 	EXP 	fixation: autoDraw = True
29.4875 	INFO 	Keyboard events cleared
29.4872 	EXP 	grating: autoDraw = True
29.4933 	EXP 	fixation: autoDraw = False
29.7762 	EXP 	grating: autoDraw = False
30.3977 	EXP 	New trial (rep=17, index=0): None
30.3996 	DATA 	Keypress: up
30.4030 	EXP 	fixation: autoDraw = False
